Problem,Problem Type,Algorithm,Population Size,Constraints Number,Objectives Number,Archive Size,Mutation Type,Crossover Rate,Crossover Type,Number of Generations,Decision Variables Number,Reference Point,Execution Time,Hypervolume,Mutation Rate
TRICOP,Math,CMOEA/D-DMA,200,3,3,1,Polynomial,0.9933,SBX,50,2,[  7.95148012 -11.98623046  24.20491939],2.0273,1.158355,0.583736
TRICOP,Math,CMOEA/D-DMA,200,3,3,8,Polynomial,0.8150,SBX,150,2,[  7.81463381 -12.13575622  24.54976804],5.2297,1.140590,0.083768
TRICOP,Math,CMOEA/D-DMA,200,3,3,8,Polynomial,0.7987,SBX,1000,2,[  7.89803634 -12.08861118  18.17738578],34.6488,1.097614,0.197324
TRICOP,Math,CMOEA/D-DMA,400,3,3,4,Polynomial,0.8920,SBX,300,2,[  8.02838282 -11.76921335  20.07288637],35.0023,1.133759,0.572241
TRICOP,Math,CMOEA/D-DMA,500,3,3,2,Polynomial,0.8950,SBX,1000,2,[  7.93871127 -11.87754657  18.91268526],165.9979,1.120266,0.456243
TRICOP,Math,CMOEA/D-DMA,400,3,3,4,Polynomial,0.8436,SBX,100,2,[  7.95731929 -11.91389011  19.58313153],12.6749,1.120489,0.834055
TRICOP,Math,CMOEA/D-DMA,100,3,3,1,Polynomial,0.8655,SBX,50,2,[  5.35241906 -12.5165872   21.31521907],0.6235,0.954324,0.139374
TRICOP,Math,CMOEA/D-DMA,100,3,3,2,Polynomial,0.7446,SBX,100,2,[  6.35022991 -11.97034662  19.47964998],1.2774,0.997143,0.939351
TRICOP,Math,CMOEA/D-DMA,300,3,3,8,Polynomial,0.9803,SBX,300,2,[  7.34617354 -12.09500342  21.72206554],21.2815,1.119668,0.157962
TRICOP,Math,CMOEA/D-DMA,100,3,3,1,Polynomial,0.8148,SBX,300,2,[  6.96520285 -12.06080954  21.00867899],3.6314,1.082102,0.975654
TRICOP,Math,CMOEA/D-DMA,300,3,3,6,Polynomial,0.8090,SBX,500,2,[  7.93889785 -11.98382542  18.99609133],34.3379,1.112239,0.409779
TRICOP,Math,CMOEA/D-DMA,400,3,3,2,Polynomial,0.9033,SBX,50,2,[  8.00679527 -11.9323538   20.64953715],7.0493,1.139817,0.284209
TRICOP,Math,CMOEA/D-DMA,300,3,3,2,Polynomial,0.8294,SBX,1000,2,[  7.80030303 -12.02058787  18.37275417],64.4976,1.082671,0.108087
TRICOP,Math,CMOEA/D-DMA,300,3,3,8,Polynomial,0.8551,SBX,100,2,[  8.00203088 -12.06237484  21.7424822 ],7.7022,1.130968,0.552798
TRICOP,Math,CMOEA/D-DMA,200,3,3,4,Polynomial,0.7235,SBX,500,2,[  7.97538918 -11.92122214  19.15591705],17.6058,1.099175,0.941708
TRICOP,Math,CMOEA/D-DMA,300,3,3,4,Polynomial,0.7394,SBX,50,2,[  7.96136427 -11.9504039   21.06705376],4.0359,1.148217,0.279571
TRICOP,Math,CMOEA/D-DMA,400,3,3,1,Polynomial,0.9067,SBX,100,2,[  7.98828058 -11.83975053  23.44529332],12.5512,1.159593,0.972541
TRICOP,Math,CMOEA/D-DMA,100,3,3,2,Polynomial,0.9266,SBX,500,2,[  7.92075756 -12.02603024  18.88933022],5.6507,1.056162,0.188563
TRICOP,Math,CMOEA/D-DMA,300,3,3,2,Polynomial,0.8506,SBX,50,2,[  7.93503175 -12.12086297  21.81096595],4.1003,1.146277,0.417462
TRICOP,Math,CMOEA/D-DMA,200,3,3,2,Polynomial,0.7637,SBX,100,2,[  7.27238089 -11.94448065  18.96529061],3.6277,1.057808,0.589346
TRICOP,Math,CMOEA/D-DMA,500,3,3,1,Polynomial,0.9801,SBX,50,2,[  7.93393966 -11.95250288  21.75011696],10.1593,1.151656,0.939804
TRICOP,Math,CMOEA/D-DMA,400,3,3,4,Polynomial,0.9648,SBX,500,2,[  7.93701774 -12.01657304  21.37098455],56.4580,1.144263,0.040184
TRICOP,Math,CMOEA/D-DMA,300,3,3,2,Polynomial,0.7533,SBX,100,2,[  7.92719626 -11.73277673  20.88181058],7.1798,1.142546,0.206089
TRICOP,Math,CMOEA/D-DMA,200,3,3,2,Polynomial,0.8812,SBX,50,2,[  7.91195549 -11.93358662  19.87128271],2.0092,1.126558,0.854837
TRICOP,Math,CMOEA/D-DMA,300,3,3,6,Polynomial,0.8756,SBX,150,2,[  7.96438594 -11.99406301  22.66532618],11.1268,1.154742,0.825146
TRICOP,Math,CMOEA/D-DMA,100,3,3,8,Polynomial,0.8262,SBX,300,2,[  7.88449949 -12.069529    16.88990962],3.6109,1.018864,0.185979
TRICOP,Math,CMOEA/D-DMA,300,3,3,2,Polynomial,0.9332,SBX,300,2,[  8.00256196 -11.98997323  22.49091335],20.1102,1.150093,0.371804
TRICOP,Math,CMOEA/D-DMA,100,3,3,6,Polynomial,0.7560,SBX,1000,2,[  7.13584617 -11.9208075   18.26463989],11.7575,1.044266,0.353702
TRICOP,Math,CMOEA/D-DMA,200,3,3,1,Polynomial,0.7554,SBX,1000,2,[  7.91787375 -11.99129341  20.80193476],32.7450,1.123911,0.816192
TRICOP,Math,CMOEA/D-DMA,400,3,3,8,Polynomial,0.7976,SBX,1000,2,[  7.91884622 -11.84267695  20.87731702],114.1818,1.143629,0.478348
TRICOP,Math,CMOEA/D-DMA,100,3,3,8,Polynomial,0.8370,SBX,500,2,[  7.9201168  -11.890666    17.13113342],5.8084,1.121293,0.185254
TRICOP,Math,CMOEA/D-DMA,300,3,3,8,Polynomial,0.7974,SBX,500,2,[  7.99484296 -11.89914138  24.61494263],33.9321,1.165850,0.129918
TRICOP,Math,CMOEA/D-DMA,500,3,3,4,Polynomial,0.7800,SBX,150,2,[  7.9716344  -11.77156035  23.34878531],27.9700,1.164966,0.926037
TRICOP,Math,CMOEA/D-DMA,400,3,3,8,Polynomial,0.8170,SBX,500,2,[  7.9742484  -11.82613527  22.06937853],59.9997,1.154970,0.744367
TRICOP,Math,CMOEA/D-DMA,400,3,3,1,Polynomial,0.7676,SBX,100,2,[  7.7491232  -11.93283283  20.67935762],12.3281,1.129065,0.428876
TRICOP,Math,CMOEA/D-DMA,300,3,3,2,Polynomial,0.8287,SBX,1000,2,[  7.98678747 -11.86777682  21.88816195],66.2338,1.149019,0.502054
TRICOP,Math,CMOEA/D-DMA,300,3,3,1,Polynomial,0.8705,SBX,1000,2,[  7.98965409 -11.9822929   23.49708611],65.8153,1.149359,0.478366
TRICOP,Math,CMOEA/D-DMA,300,3,3,2,Polynomial,0.9850,SBX,150,2,[  7.9749324  -11.97574041  19.29896654],10.5560,1.103021,0.324910
TRICOP,Math,CMOEA/D-DMA,300,3,3,1,Polynomial,0.9379,SBX,500,2,[  7.9332631  -11.89253556  24.45316718],33.3203,1.162492,0.650750
TRICOP,Math,CMOEA/D-DMA,200,3,3,6,Polynomial,0.7299,SBX,50,2,[  7.87977715 -12.1074047   21.49846842],2.0244,1.129595,0.529869
TRICOP,Math,CMOEA/D-DMA,100,3,3,6,Polynomial,0.7186,SBX,100,2,[  7.93076176 -12.07248609  18.84994249],1.2838,1.043288,0.720234
TRICOP,Math,CMOEA/D-DMA,400,3,3,6,Polynomial,0.7379,SBX,300,2,[  7.9677622  -11.87238201  20.23013574],34.8728,1.134268,0.299507
TRICOP,Math,CMOEA/D-DMA,500,3,3,6,Polynomial,0.9765,SBX,500,2,[  7.98392415 -11.90563877  23.09624233],87.1072,1.160999,0.496953
TRICOP,Math,CMOEA/D-DMA,200,3,3,1,Polynomial,0.7083,SBX,1000,2,[  7.95689044 -11.95483184  21.3493105 ],31.7906,1.131531,0.174167
TRICOP,Math,CMOEA/D-DMA,500,3,3,1,Polynomial,0.8730,SBX,500,2,[  7.97922954 -11.9080087   26.31435362],83.7372,1.175506,0.698052
TRICOP,Math,CMOEA/D-DMA,500,3,3,6,Polynomial,0.7479,SBX,300,2,[  7.93464996 -12.05254644  20.44136445],53.3560,1.129364,0.578443
TRICOP,Math,CMOEA/D-DMA,500,3,3,8,Polynomial,0.9222,SBX,1000,2,[  7.96561773 -11.87209127  21.09865019],174.7722,1.142551,0.730161
TRICOP,Math,CMOEA/D-DMA,300,3,3,2,Polynomial,0.7246,SBX,150,2,[  7.9549242  -11.91704512  21.44197473],10.4888,1.138960,0.209375
TRICOP,Math,CMOEA/D-DMA,400,3,3,2,Polynomial,0.7272,SBX,50,2,[  7.9405902 -12.0832119  21.3297019],6.8800,1.135025,0.743700
TRICOP,Math,CMOEA/D-DMA,500,3,3,4,Polynomial,0.8434,SBX,50,2,[  7.7054965  -12.02163786  19.64118814],10.3409,1.109001,0.095965
TRICOP,Math,CMOEA/D-DMA,100,3,3,6,Polynomial,0.7588,SBX,1000,2,[  6.98790403 -12.17706591  17.52589922],11.8867,0.981786,0.418747
TRICOP,Math,CMOEA/D-DMA,100,3,3,4,Polynomial,0.8653,SBX,150,2,[  7.20363731 -12.2786112   18.20745849],1.9087,1.000492,0.959278
TRICOP,Math,CMOEA/D-DMA,200,3,3,1,Polynomial,0.9818,SBX,100,2,[  7.69228317 -12.02053152  24.53554666],3.6080,1.169063,0.640368
TRICOP,Math,CMOEA/D-DMA,500,3,3,2,Polynomial,0.9831,SBX,150,2,[  7.9068456  -11.9294891   23.00433858],27.1501,1.159087,0.487176
TRICOP,Math,CMOEA/D-DMA,500,3,3,6,Polynomial,0.8304,SBX,500,2,[  8.00173661 -11.78373339  23.81301186],86.8626,1.169026,0.614895
TRICOP,Math,CMOEA/D-DMA,100,3,3,8,Polynomial,0.7109,SBX,150,2,[  7.6953279  -12.25295613  20.63693187],1.9184,1.074051,0.311256
TRICOP,Math,CMOEA/D-DMA,500,3,3,4,Polynomial,0.8745,SBX,50,2,[  7.99222486 -12.06980965  21.73379167],10.3824,1.147539,0.332859
TRICOP,Math,CMOEA/D-DMA,100,3,3,6,Polynomial,0.9378,SBX,300,2,[  6.3592174  -11.91071364  22.09392533],3.7093,1.057696,0.531868
TRICOP,Math,CMOEA/D-DMA,500,3,3,6,Polynomial,0.9898,SBX,150,2,[  8.00005773 -11.87287334  24.22503533],28.1295,1.172048,0.768199
TRICOP,Math,CMOEA/D-DMA,200,3,3,6,Polynomial,0.9881,SBX,300,2,[  7.80174318 -11.85161924  18.4127793 ],9.9672,1.102217,0.013231
TRICOP,Math,CMOEA/D-DMA,300,3,3,1,Polynomial,0.9237,SBX,1000,2,[  8.00297393 -11.72955869  20.41445012],65.3424,1.137441,0.342358
TRICOP,Math,CMOEA/D-DMA,500,3,3,6,Polynomial,0.7226,SBX,150,2,[  7.97747823 -11.79703483  21.10965955],27.5581,1.152934,0.175641
TRICOP,Math,CMOEA/D-DMA,100,3,3,4,Polynomial,0.7841,SBX,1000,2,[  7.54239967 -12.02268502  20.23659178],11.8987,1.087387,0.702735
TRICOP,Math,CMOEA/D-DMA,300,3,3,8,Polynomial,0.8888,SBX,100,2,[  7.93011473 -11.96317633  20.89694527],7.3024,1.124934,0.168388
TRICOP,Math,CMOEA/D-DMA,300,3,3,2,Polynomial,0.8252,SBX,150,2,[  7.93728601 -11.75688204  18.99352114],10.5105,1.122535,0.192018
TRICOP,Math,CMOEA/D-DMA,100,3,3,8,Polynomial,0.7639,SBX,50,2,[  5.89223407 -12.36763242  17.58125412],0.6528,0.949815,0.265106
TRICOP,Math,CMOEA/D-DMA,200,3,3,1,Polynomial,0.8695,SBX,500,2,[  7.43470273 -12.13239559  17.89403383],16.4570,1.078103,0.284451
TRICOP,Math,CMOEA/D-DMA,200,3,3,4,Polynomial,0.9274,SBX,300,2,[  7.58027726 -12.01759151  26.69398147],10.5437,1.156091,0.759569
TRICOP,Math,CMOEA/D-DMA,300,3,3,1,Polynomial,0.7275,SBX,50,2,[  7.6137561  -11.79934229  20.16730801],4.0858,1.127320,0.692849
TRICOP,Math,CMOEA/D-DMA,100,3,3,6,Polynomial,0.9110,SBX,500,2,[  6.49236547 -12.40667113  19.3210324 ],5.8787,0.965117,0.057175
TRICOP,Math,CMOEA/D-DMA,400,3,3,4,Polynomial,0.8664,SBX,300,2,[  7.90735743 -11.98390157  20.95229123],34.1541,1.137378,0.097670
TRICOP,Math,CMOEA/D-DMA,200,3,3,8,Polynomial,0.7194,SBX,300,2,[  7.90049828 -12.1435912   19.71452447],10.5725,1.076583,0.455775
TRICOP,Math,CMOEA/D-DMA,100,3,3,2,Polynomial,0.8918,SBX,300,2,[  7.64760496 -12.07491981  18.47020801],3.4973,1.058174,0.514449
TRICOP,Math,CMOEA/D-DMA,200,3,3,4,Polynomial,0.7428,SBX,1000,2,[  7.00115168 -12.21987382  20.50835799],34.1223,1.086379,0.399156
TRICOP,Math,CMOEA/D-DMA,100,3,3,1,Polynomial,0.9058,SBX,50,2,[  6.36182715 -11.92043978  18.71494592],0.6576,1.001286,0.699986
TRICOP,Math,CMOEA/D-DMA,400,3,3,4,Polynomial,0.8721,SBX,100,2,[  7.91790949 -11.83193148  22.64097895],12.7892,1.162396,0.554598
TRICOP,Math,CMOEA/D-DMA,200,3,3,4,Polynomial,0.9627,SBX,100,2,[  7.8888476  -11.96707415  19.07242048],3.6646,1.100462,0.238296
TRICOP,Math,CMOEA/D-DMA,200,3,3,4,Polynomial,0.8026,SBX,100,2,[  7.59558738 -12.00040545  17.79808355],3.4842,1.069123,0.057783
TRICOP,Math,CMOEA/D-DMA,400,3,3,8,Polynomial,0.9808,SBX,300,2,[  7.96984083 -11.88714339  22.31771989],36.1018,1.158294,0.764253
TRICOP,Math,CMOEA/D-DMA,200,3,3,4,Polynomial,0.8216,SBX,1000,2,[  7.70437502 -11.86296827  17.62257952],33.3502,1.099559,0.143362
TRICOP,Math,CMOEA/D-DMA,100,3,3,8,Polynomial,0.9983,SBX,150,2,[  7.0987269  -12.02594089  18.15553673],1.9162,1.018412,0.582140
TRICOP,Math,CMOEA/D-DMA,100,3,3,1,Polynomial,0.7870,SBX,50,2,[  6.49458879 -12.07371788  20.01784063],0.6424,1.095687,0.207224
TRICOP,Math,CMOEA/D-DMA,500,3,3,1,Polynomial,0.9905,SBX,100,2,[  7.9948041  -11.97629256  21.92413925],18.5423,1.153727,0.994602
TRICOP,Math,CMOEA/D-DMA,400,3,3,1,Polynomial,0.7478,SBX,300,2,[  7.82492285 -12.08231085  19.13686789],32.6026,1.093084,0.045960
TRICOP,Math,CMOEA/D-DMA,400,3,3,4,Polynomial,0.8586,SBX,150,2,[  7.95957243 -11.96208097  20.44291845],17.9523,1.135604,0.241555
TRICOP,Math,CMOEA/D-DMA,300,3,3,2,Polynomial,0.9752,SBX,150,2,[  7.8680319  -12.12717396  20.89164454],10.2392,1.118277,0.003122
CTP1,Math,CMOEA/D-DMA,300,2,2,8,Polynomial,0.7104,SBX,50,2,[1.04255357 0.66355145],2.8380,0.750673,0.924662
CTP1,Math,CMOEA/D-DMA,200,2,2,1,Polynomial,0.7786,SBX,1000,2,[1.04246577 0.66294194],19.6516,0.750060,0.829832
CTP1,Math,CMOEA/D-DMA,500,2,2,4,Polynomial,0.9231,SBX,150,2,[1.04253431 0.66341768],17.7468,0.751943,0.691293
CTP1,Math,CMOEA/D-DMA,100,2,2,1,Polynomial,0.7644,SBX,1000,2,[1.04251756 0.66330143],6.7582,0.746189,0.986870
CTP1,Math,CMOEA/D-DMA,200,2,2,8,Polynomial,0.9879,SBX,100,2,[1.0424253 0.6626612],2.3055,0.749707,0.435885
CTP1,Math,CMOEA/D-DMA,400,2,2,2,Polynomial,0.9838,SBX,100,2,[1.04245576 0.66287259],8.1801,0.751374,0.058303
CTP1,Math,CMOEA/D-DMA,400,2,2,2,Polynomial,0.8842,SBX,500,2,[1.04245549 0.66287064],33.9584,0.751503,0.690418
CTP1,Math,CMOEA/D-DMA,300,2,2,4,Polynomial,0.8770,SBX,100,2,[1.04247908 0.66303431],4.6596,0.751031,0.221185
CTP1,Math,CMOEA/D-DMA,500,2,2,2,Polynomial,0.9399,SBX,100,2,[1.04250862 0.66324632],12.7490,0.751905,0.667126
CTP1,Math,CMOEA/D-DMA,500,2,2,6,Polynomial,0.9460,SBX,50,2,[1.04236016 0.66220955],7.7498,0.751632,0.024373
CTP1,Math,CMOEA/D-DMA,200,2,2,6,Polynomial,0.8412,SBX,50,2,[1.04244378 0.66278937],1.3489,0.749369,0.696375
CTP1,Math,CMOEA/D-DMA,100,2,2,4,Polynomial,0.7252,SBX,150,2,[1.04132124 0.65504965],1.0121,0.744051,0.020979
CTP1,Math,CMOEA/D-DMA,300,2,2,8,Polynomial,0.9638,SBX,500,2,[1.04249224 0.66312563],19.8937,0.751064,0.374263
CTP1,Math,CMOEA/D-DMA,100,2,2,2,Polynomial,0.9843,SBX,300,2,[1.0421968  0.66112138],2.0154,0.745875,0.412274
CTP1,Math,CMOEA/D-DMA,300,2,2,2,Polynomial,0.8056,SBX,50,2,[1.04231837 0.66192938],2.8123,0.750732,0.097244
CTP1,Math,CMOEA/D-DMA,400,2,2,1,Polynomial,0.7525,SBX,1000,2,[1.04255574 0.66356649],66.5429,0.751683,0.461516
CTP1,Math,CMOEA/D-DMA,300,2,2,1,Polynomial,0.7394,SBX,150,2,[1.04245192 0.66284586],6.7378,0.751008,0.763291
CTP1,Math,CMOEA/D-DMA,500,2,2,6,Polynomial,0.7455,SBX,1000,2,[1.04253447 0.66341878],102.1184,0.751910,0.804425
CTP1,Math,CMOEA/D-DMA,300,2,2,6,Polynomial,0.8951,SBX,500,2,[1.04230343 0.66181634],19.7984,0.750481,0.317885
CTP1,Math,CMOEA/D-DMA,200,2,2,8,Polynomial,0.8891,SBX,1000,2,[1.04251932 0.66331365],19.1602,0.749340,0.309054
CTP1,Math,CMOEA/D-DMA,100,2,2,4,Polynomial,0.7966,SBX,1000,2,[1.04208815 0.66032654],6.8584,0.746369,0.993733
CTP1,Math,CMOEA/D-DMA,300,2,2,2,Polynomial,0.9289,SBX,1000,2,[1.04252407 0.66334662],39.2222,0.750978,0.457967
CTP1,Math,CMOEA/D-DMA,200,2,2,1,Polynomial,0.8643,SBX,1000,2,[1.04254452 0.6634886 ],19.6736,0.750183,0.778130
CTP1,Math,CMOEA/D-DMA,200,2,2,8,Polynomial,0.9254,SBX,1000,2,[1.04205903 0.66012524],18.7997,0.749158,0.162924
CTP1,Math,CMOEA/D-DMA,100,2,2,2,Polynomial,0.9601,SBX,50,2,[1.04196362 0.65946633],0.4262,0.746005,0.429041
CTP1,Math,CMOEA/D-DMA,200,2,2,2,Polynomial,0.8833,SBX,100,2,[1.04205118 0.66007136],2.2373,0.749052,0.063742
CTP1,Math,CMOEA/D-DMA,200,2,2,2,Polynomial,0.9914,SBX,100,2,[1.04245204 0.66288889],2.3495,0.749907,0.657989
CTP1,Math,CMOEA/D-DMA,200,2,2,2,Polynomial,0.7377,SBX,100,2,[1.04243955 0.66276002],2.3649,0.749984,0.972902
CTP1,Math,CMOEA/D-DMA,200,2,2,2,Polynomial,0.9042,SBX,1000,2,[1.04244794 0.66281828],18.9776,0.749846,0.149404
CTP1,Math,CMOEA/D-DMA,400,2,2,4,Polynomial,0.7234,SBX,1000,2,[1.04255917 0.66359036],65.8777,0.751542,0.426503
CTP1,Math,CMOEA/D-DMA,100,2,2,1,Polynomial,0.8213,SBX,1000,2,[1.04251852 0.66330805],6.8287,0.745735,0.895859
CTP1,Math,CMOEA/D-DMA,200,2,2,4,Polynomial,0.8935,SBX,150,2,[1.04250916 0.66324306],3.3109,0.749537,0.840236
CTP1,Math,CMOEA/D-DMA,300,2,2,6,Polynomial,0.7398,SBX,50,2,[1.04251785 0.66330343],2.8513,0.750678,0.602075
CTP1,Math,CMOEA/D-DMA,300,2,2,8,Polynomial,0.9813,SBX,500,2,[1.04244197 0.66277678],19.8928,0.750944,0.201161
CTP1,Math,CMOEA/D-DMA,400,2,2,1,Polynomial,0.7316,SBX,50,2,[1.04245928 0.66289688],5.0547,0.751534,0.709824
CTP1,Math,CMOEA/D-DMA,200,2,2,1,Polynomial,0.7425,SBX,100,2,[1.04245691 0.66288047],2.2286,0.749989,0.126450
CTP1,Math,CMOEA/D-DMA,300,2,2,2,Polynomial,0.8970,SBX,1000,2,[1.04246344 0.66292581],39.5376,0.750950,0.456377
CTP1,Math,CMOEA/D-DMA,500,2,2,8,Polynomial,0.7568,SBX,150,2,[1.04256032 0.66359834],17.1892,0.751260,0.360022
CTP1,Math,CMOEA/D-DMA,400,2,2,2,Polynomial,0.7611,SBX,150,2,[1.0424752  0.66300738],11.1900,0.751322,0.162468
CTP1,Math,CMOEA/D-DMA,100,2,2,2,Polynomial,0.9327,SBX,1000,2,[1.04217189 0.66090569],6.9020,0.746438,0.993239
CTP1,Math,CMOEA/D-DMA,300,2,2,1,Polynomial,0.8683,SBX,300,2,[1.0424746  0.66300552],12.2325,0.750977,0.150438
CTP1,Math,CMOEA/D-DMA,300,2,2,8,Polynomial,0.7298,SBX,1000,2,[1.04236485 0.66224198],38.5377,0.750880,0.245436
CTP1,Math,CMOEA/D-DMA,400,2,2,4,Polynomial,0.8499,SBX,1000,2,[1.04253936 0.66345279],67.4707,0.751629,0.808689
CTP1,Math,CMOEA/D-DMA,400,2,2,2,Polynomial,0.9983,SBX,150,2,[1.0425488  0.66351831],11.5934,0.751568,0.475686
CTP1,Math,CMOEA/D-DMA,500,2,2,6,Polynomial,0.9060,SBX,500,2,[1.04253944 0.66345331],52.5964,0.751912,0.487942
CTP1,Math,CMOEA/D-DMA,400,2,2,2,Polynomial,0.7698,SBX,1000,2,[1.04238902 0.66240954],65.0758,0.751210,0.147983
CTP1,Math,CMOEA/D-DMA,300,2,2,1,Polynomial,0.9789,SBX,150,2,[1.04240392 0.66251407],6.5464,0.750850,0.088519
CTP1,Math,CMOEA/D-DMA,100,2,2,8,Polynomial,0.7417,SBX,300,2,[1.04234946 0.66213536],2.0711,0.746809,0.646461
CTP1,Math,CMOEA/D-DMA,100,2,2,4,Polynomial,0.9029,SBX,1000,2,[1.04204923 0.66005753],6.4244,0.744735,0.173243
CTP1,Math,CMOEA/D-DMA,500,2,2,6,Polynomial,0.7888,SBX,1000,2,[1.04242364 0.66264966],101.2393,0.751733,0.181657
CTP1,Math,CMOEA/D-DMA,500,2,2,1,Polynomial,0.9887,SBX,50,2,[1.04243279 0.66271313],7.7688,0.751744,0.250130
CTP1,Math,CMOEA/D-DMA,100,2,2,1,Polynomial,0.9489,SBX,50,2,[1.0419818  0.65959167],0.4000,0.745287,0.120207
CTP1,Math,CMOEA/D-DMA,500,2,2,8,Polynomial,0.8719,SBX,500,2,[1.04250696 0.66322782],52.5797,0.751911,0.851438
CTP1,Math,CMOEA/D-DMA,200,2,2,8,Polynomial,0.8761,SBX,1000,2,[1.04241397 0.66258262],18.6768,0.749884,0.074309
CTP1,Math,CMOEA/D-DMA,100,2,2,6,Polynomial,0.8444,SBX,500,2,[1.04231945 0.66192738],3.3625,0.746688,0.499602
CTP1,Math,CMOEA/D-DMA,400,2,2,1,Polynomial,0.8241,SBX,1000,2,[1.04253495 0.66342215],66.8771,0.751567,0.373306
CTP1,Math,CMOEA/D-DMA,400,2,2,1,Polynomial,0.7431,SBX,150,2,[1.04252989 0.66338704],11.3620,0.751499,0.539376
CTP1,Math,CMOEA/D-DMA,500,2,2,2,Polynomial,0.7978,SBX,100,2,[1.04255567 0.66356601],12.7819,0.751643,0.841364
CTP1,Math,CMOEA/D-DMA,400,2,2,4,Polynomial,0.9163,SBX,500,2,[1.04249872 0.66318127],33.7859,0.751619,0.218671
CTP1,Math,CMOEA/D-DMA,300,2,2,6,Polynomial,0.7649,SBX,50,2,[1.04251303 0.66326996],2.9713,0.751093,0.993831
CTP1,Math,CMOEA/D-DMA,300,2,2,6,Polynomial,0.8150,SBX,150,2,[1.04254511 0.66349269],6.9221,0.751112,0.954847
CTP1,Math,CMOEA/D-DMA,100,2,2,1,Polynomial,0.8584,SBX,1000,2,[1.0425083  0.66323714],6.8773,0.746146,0.983385
CTP1,Math,CMOEA/D-DMA,100,2,2,6,Polynomial,0.7204,SBX,1000,2,[1.04241474 0.66258832],6.4179,0.745677,0.232014
CTP1,Math,CMOEA/D-DMA,200,2,2,1,Polynomial,0.7195,SBX,500,2,[1.04247863 0.66303118],9.8263,0.750038,0.318445
CTP1,Math,CMOEA/D-DMA,100,2,2,2,Polynomial,0.7012,SBX,100,2,[1.04250992 0.66324834],0.7583,0.747155,0.678410
CTP1,Math,CMOEA/D-DMA,100,2,2,1,Polynomial,0.9280,SBX,500,2,[1.04222574 0.66127838],3.3702,0.746463,0.485530
CTP1,Math,CMOEA/D-DMA,500,2,2,1,Polynomial,0.7330,SBX,1000,2,[1.042499   0.66317254],100.0462,0.751693,0.368924
CTP1,Math,CMOEA/D-DMA,300,2,2,1,Polynomial,0.8474,SBX,100,2,[1.04227535 0.66162187],4.7012,0.750687,0.351307
CTP1,Math,CMOEA/D-DMA,400,2,2,8,Polynomial,0.9630,SBX,1000,2,[1.04250983 0.66326667],66.7849,0.751612,0.428301
CTP1,Math,CMOEA/D-DMA,400,2,2,2,Polynomial,0.8896,SBX,50,2,[1.04237269 0.66229632],4.9633,0.751157,0.235499
CTP1,Math,CMOEA/D-DMA,300,2,2,2,Polynomial,0.7835,SBX,100,2,[1.04238751 0.66239914],5.0001,0.750760,0.462797
CTP1,Math,CMOEA/D-DMA,300,2,2,1,Polynomial,0.7719,SBX,500,2,[1.04244541 0.66280068],20.0125,0.750983,0.462794
CTP1,Math,CMOEA/D-DMA,500,2,2,8,Polynomial,0.7318,SBX,50,2,[1.04248135 0.66305004],7.8061,0.751869,0.249648
CTP1,Math,CMOEA/D-DMA,100,2,2,6,Polynomial,0.9953,SBX,150,2,[1.04198388 0.65960608],1.0610,0.745960,0.337028
CTP1,Math,CMOEA/D-DMA,400,2,2,2,Polynomial,0.7331,SBX,50,2,[1.04254701 0.66350591],4.9165,0.751663,0.187692
CTP1,Math,CMOEA/D-DMA,300,2,2,6,Polynomial,0.8050,SBX,50,2,[1.04247036 0.66297378],2.8973,0.751021,0.913499
CTP1,Math,CMOEA/D-DMA,400,2,2,6,Polynomial,0.7499,SBX,500,2,[1.04253089 0.66343595],34.3050,0.751304,0.668693
CTP1,Math,CMOEA/D-DMA,400,2,2,4,Polynomial,0.8546,SBX,100,2,[1.04256143 0.66360605],8.2102,0.751287,0.618993
CTP1,Math,CMOEA/D-DMA,200,2,2,4,Polynomial,0.7336,SBX,50,2,[1.04252754 0.66337069],1.3363,0.749953,0.506914
CTP1,Math,CMOEA/D-DMA,500,2,2,4,Polynomial,0.9491,SBX,50,2,[1.04243462 0.66273045],7.7076,0.751241,0.007051
CTP1,Math,CMOEA/D-DMA,500,2,2,2,Polynomial,0.7318,SBX,50,2,[1.04246133 0.66291111],7.8216,0.751884,0.439187
CTP1,Math,CMOEA/D-DMA,400,2,2,1,Polynomial,0.7534,SBX,300,2,[1.04255406 0.66355485],20.9253,0.751607,0.470075
CTP1,Math,CMOEA/D-DMA,300,2,2,8,Polynomial,0.7705,SBX,1000,2,[1.04247215 0.6629862 ],40.4026,0.750984,0.993725
CTP1,Math,CMOEA/D-DMA,300,2,2,8,Polynomial,0.8461,SBX,1000,2,[1.04246858 0.66296146],40.4227,0.750847,0.750825
CTP1,Math,CMOEA/D-DMA,500,2,2,4,Polynomial,0.8710,SBX,100,2,[1.0424557 0.6628721],12.7419,0.751780,0.182648
CTP1,Math,CMOEA/D-DMA,400,2,2,6,Polynomial,0.9104,SBX,300,2,[1.04249504 0.66314505],21.2606,0.751529,0.552589
CTP1,Math,CMOEA/D-DMA,100,2,2,2,Polynomial,0.7651,SBX,150,2,[1.04248159 0.66305175],1.0950,0.747150,0.863954
CTP1,Math,CMOEA/D-DMA,300,2,2,2,Polynomial,0.7859,SBX,150,2,[1.04254786 0.66351178],6.8336,0.751131,0.854573
